VG2,4395335,24.06,264.68,2071500.0,0.99,5.93,20.97,0.0000005610,106.57,105.76,102.30,91.92,86.88,158.87,0.00,97.40,81.70,-3.000,-3.000,0.414,-3.0000.000000000754,24.00,269.18,27.52,267.94,29.01,264.68,20.53,267.79,27.54,261.42,19.11,264.68,20.55,261.56,24.03,260.18
VG2,4395336,14.04,264.64,2070900.0,1.00,3.09,15.55,0.0000005920,105.32,103.71,101.39,93.71,91.39,145.54,0.00,96.50,87.30,-3.000,-3.000,0.405,-3.0000.000000000322,13.93,268.92,17.51,267.74,19.03,264.69,10.41,267.59,17.59,261.61,8.99,264.59,10.49,261.62,14.05,260.36
VG2,4395337,3.83,264.72,2070300.0,0.98,11.64,15.50,0.0000006250,102.80,103.80,99.73,91.91,89.09,146.53,0.00,95.90,84.50,-3.000,-3.000,0.409,-3.0000.000000000488,3.67,268.89,7.37,267.76,8.96,264.82,0.03,267.59,7.52,261.82,-1.42,264.61,0.18,261.69,3.89,260.53
VG2,4395339,69.93,270.42,2069100.0,0.60,52.84,62.23,0.0000003420,99.46,99.78,95.95,86.41,82.40,160.83,0.00,94.90,79.40,-3.000,-3.000,0.438,-3.0000.000000001330,69.98,281.85,75.45,282.12,77.99,271.73,65.17,276.67,75.14,260.45,63.21,270.02,64.88,263.62,69.56,259.29
VG2,4395340,60.03,268.78,2068500.0,0.75,41.49,52.80,0.0000004340,102.75,101.12,97.66,87.09,82.55,1.00,0.00,94.70,77.60,-3.000,-3.000,0.440,-3.0000.000000001350,60.10,276.63,64.49,275.14,66.35,268.74,55.97,273.78,64.24,262.43,54.25,268.83,55.75,263.89,59.77,261.01
VG2,4395341,50.39,268.31,2068000.0,0.86,31.12,43.75,0.0000005140,104.52,104.35,100.88,90.79,85.25,147.63,0.00,98.60,80.30,-3.000,-3.000,0.425,-3.0000.000000000991,50.44,274.52,54.32,272.99,55.92,268.18,46.69,272.48,54.15,263.48,45.11,268.41,46.53,264.30,50.21,262.13
VG2,4395342,39.20,269.71,2067400.0,0.94,19.92,33.04,0.0000005550,107.11,106.98,103.06,91.89,85.17,1.00,0.00,98.80,80.00,-3.000,-3.000,0.415,-3.0000.000000001030,39.17,274.90,42.78,273.58,44.29,269.73,35.65,273.21,42.74,265.88,34.19,269.69,35.60,266.19,39.11,264.53
VG2,4395343,29.04,270.14,2066800.0,0.98,10.43,23.96,0.0000005790,107.02,106.68,102.78,92.01,86.03,154.72,0.00,98.30,80.80,-3.000,-3.000,0.420,-3.0000.000000000898,28.96,274.81,32.49,273.59,33.98,270.20,25.50,273.32,32.53,266.78,24.10,270.10,25.54,266.91,29.01,265.49
VG2,4395344,19.65,269.27,2066200.0,1.00,1.99,17.56,0.0000005490,106.29,105.35,101.40,92.36,88.92,169.03,0.00,95.80,84.00,-3.000,-3.000,0.403,-3.0000.000000000505,19.54,273.64,23.08,272.45,24.59,269.32,16.07,272.27,23.16,266.15,14.67,269.22,16.15,266.19,19.66,264.90
VG2,4395345,8.78,270.13,2065600.0,0.99,7.36,13.07,0.0000006330,103.67,104.13,100.67,93.67,91.36,135.81,0.00,96.70,87.40,-3.000,-3.000,0.405,-3.0000.000000000342,8.61,274.33,12.24,273.19,13.82,270.23,5.05,273.01,12.41,267.20,3.65,270.03,5.23,267.11,8.85,265.93
