19693.50,0,526.15,0,0.05,0,301.04,0,303.47,0,0.,0
19768.90,0,525.99,0,0.01,0,301.02,0,303.46,0,0.,0
19844.40,0,525.83,0,-0.04,0,300.99,0,303.45,0,0.,0
19919.80,0,525.67,0,-0.08,0,300.96,0,303.43,0,0.,0
19995.20,0,525.51,0,-0.12,0,300.93,0,303.42,0,0.,0
20070.70,0,525.35,0,-0.17,0,300.90,0,303.41,0,0.,0
20146.10,0,525.19,0,-0.21,0,300.88,0,303.39,0,0.,0
20221.60,0,525.02,0,-0.26,0,300.85,0,303.38,0,0.,0
20297.00,0,524.86,0,-0.30,0,300.82,0,303.37,0,0.,0
20372.40,0,524.70,0,-0.34,0,300.79,0,303.35,0,0.,0
20447.90,0,524.54,0,-0.39,0,300.77,0,303.34,0,0.,0
20523.30,1,524.38,0,-0.43,0,300.74,0,303.33,0,0.,0
20598.80,1,524.22,4,-0.48,0,300.71,4,303.32,0,0.,0
20674.20,1,525.59,4,-0.52,4,300.55,4,303.30,0,0.,0
20749.70,3,528.78,4,-0.47,4,300.69,0,303.29,4,0.,0
20825.10,5,529.06,0,-0.40,0,300.83,0,303.29,0,0.,0
20900.50,0,529.33,0,-0.34,0,300.97,0,303.29,0,0.,0
20976.00,0,529.61,0,-0.27,0,301.11,0,303.29,0,0.,0
21051.40,0,529.89,0,-0.20,0,301.25,0,303.29,0,0.,0
21126.90,0,530.17,0,-0.13,0,301.39,0,303.29,0,0.,0
21202.30,1,530.44,0,-0.07,0,301.53,0,303.29,0,0.,0
21277.70,1,530.72,4,0.00,4,301.67,4,303.29,0,0.,0
21353.20,1,530.72,4,-0.33,4,301.67,4,303.29,0,0.,0
21428.60,4,530.26,0,-0.17,0,301.55,0,303.29,0,0.,0
21504.10,2,529.80,4,0.00,4,301.43,4,303.29,0,0.,0
21579.50,1,530.94,4,0.00,4,301.67,4,303.29,0,0.,0
21654.90,1,530.72,4,0.00,4,301.90,4,303.29,0,0.,0
21730.40,1,530.37,4,0.00,4,301.83,4,303.29,0,0.,0
21805.80,1,529.46,4,0.00,4,301.51,4,303.29,0,0.,0
21881.30,1,528.89,4,0.00,4,301.35,4,303.29,0,0.,0
21956.70,3,529.80,4,0.35,4,301.40,0,303.29,4,0.,0
22032.10,4,529.91,0,0.18,0,301.46,0,303.36,0,0.,0
22107.60,1,530.03,4,0.00,4,301.51,4,303.43,0,0.,0
22183.00,1,530.49,4,0.00,4,301.67,4,303.51,0,0.,0
22258.50,1,531.06,4,0.00,4,301.67,4,303.58,0,0.,0
22333.90,1,531.86,4,-0.35,4,301.51,4,303.65,0,0.,0
22409.40,1,532.65,4,-0.46,4,301.67,4,303.73,0,0.,0
22484.80,1,532.77,4,-0.61,4,301.67,4,303.80,0,0.,0
22560.20,1,531.97,4,-0.59,4,301.67,4,303.87,0,0.,0
22635.70,4,531.36,0,-0.29,0,301.71,0,303.94,0,0.,0
22711.10,2,530.75,4,0.00,4,301.75,4,304.01,0,0.,0
22786.60,1,529.95,4,0.00,4,301.75,4,304.09,0,0.,0
22862.00,1,529.95,4,0.00,4,301.67,4,304.16,0,0.,0
22937.40,1,530.06,4,0.00,4,301.75,4,304.23,0,0.,0
23012.90,1,529.26,4,0.00,4,301.51,4,304.30,0,0.,0
23088.30,1,529.14,4,0.35,4,301.35,4,304.38,0,0.,0
23163.80,3,528.34,4,0.44,4,301.30,0,304.45,4,0.,0
23239.20,4,528.40,0,0.84,0,301.24,0,304.35,0,0.,0
23314.60,1,528.45,4,1.24,4,301.19,4,304.25,0,0.,0
23390.10,1,527.09,4,0.66,4,301.03,4,304.16,0,0.,0
